uleft0,uright0,bleft0,bright0,uleft1,uright1,bleft1,bright1,uleft2,uright2,bleft2,bright2
LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-6-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-6-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-7-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-7-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-6-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-6-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-7-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-7-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-6-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-6-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-7-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-7-31.tiff
LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-7-20.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-7-21.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-20.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-21.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-7-20.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-7-21.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-20.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-21.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-7-20.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-7-21.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-20.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-21.tiff
LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-7-24.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-7-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-24.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-7-24.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-7-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-24.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-7-24.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-7-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-24.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-25.tiff
LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-7-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-7-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-7-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-7-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-7-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-7-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-26.tiff
LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-7-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-7-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-7-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-7-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-7-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-7-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-27.tiff
LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-7-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-7-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-7-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-7-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-7-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-7-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-28.tiff
LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-7-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-7-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-7-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-7-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-7-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-7-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-29.tiff
LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-7-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-7-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-7-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-7-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-7-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-7-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-30.tiff
LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-7-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-7-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-7-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-7-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-7-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-7-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-31.tiff
LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-20.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-21.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-20.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-21.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-20.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-21.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-20.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-21.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-20.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-21.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-20.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-21.tiff
LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-24.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-24.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-24.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-24.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-24.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-24.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-25.tiff
LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-26.tiff
LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-27.tiff
LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-28.tiff
LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-29.tiff
LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-30.tiff
LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-31.tiff
LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-8-32.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-32.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-8-32.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-32.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-8-32.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-32.tiff
LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-20.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-21.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-10-20.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-10-21.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-20.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-21.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-10-20.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-10-21.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-20.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-21.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-10-20.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-10-21.tiff
LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-24.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-10-24.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-10-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-24.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-10-24.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-10-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-24.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-10-24.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-10-25.tiff
LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-10-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-10-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-10-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-10-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-10-25.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-10-26.tiff
LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-10-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-10-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-10-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-10-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-10-26.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-10-27.tiff
LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-10-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-10-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-10-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-10-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-10-27.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-10-28.tiff
LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-10-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-10-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-10-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-10-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-10-28.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-10-29.tiff
LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-10-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-10-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-10-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-10-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-10-29.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-10-30.tiff
LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-10-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-10-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-10-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-10-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-10-30.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-10-31.tiff
LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-9-32.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-10-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-10-32.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-9-32.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-10-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-10-32.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-9-32.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-10-31.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-10-32.tiff
LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-10-20.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-10-21.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-11-20.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-11-21.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-10-20.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-10-21.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-11-20.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-11-21.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-10-20.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-10-21.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-11-20.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-11-21.tiff
LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-10-21.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-10-22.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-11-21.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-0-0-11-22.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-10-21.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-10-22.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-11-21.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-1-0-11-22.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-10-21.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-10-22.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-11-21.tiff,LATVIA_LITHUANIA_2019-05-29_2019-06-10-2-0-11-22.tiff
